timestamp,x,y,z,w
1563911145728934869,0.0,0.0,0.0,0.0
1563911145778899289,0.0,0.0,0.0,0.0
1563911145828928391,0.0,0.0,0.0,0.0
1563911145878947490,0.0,0.0,0.0,0.0
1563911145928946237,0.0,0.0,0.0,0.0
1563911145978957382,0.0,0.0,0.0,0.0
1563911146028958841,0.0,0.0,0.0,0.0
1563911146078995893,0.0,0.0,0.0,0.0
1563911146128918264,0.0,0.0,0.0,0.0
1563911146178987962,0.0,0.0,0.0,0.0
1563911146228932382,0.0,0.0,0.0,0.0
1563911146278939574,0.0,0.0,0.0,0.0
1563911146328941216,0.0,0.0,0.0,0.0
1563911146378901388,0.0,0.0,0.0,0.0
1563911146428910721,0.0,0.0,0.0,0.0
1563911146478968494,0.0,0.0,0.0,0.0
1563911146528968671,0.0,0.0,0.0,0.0
1563911146578976575,0.0,0.0,0.0,0.0
1563911146628934482,0.0,0.0,0.0,0.0
1563911146678917918,0.0,0.0,0.0,0.0
1563911146728973049,0.0,0.0,0.0,0.0
1563911146778943715,0.0,0.0,0.0,0.0
1563911146828950596,0.0,0.0,0.0,0.0
1563911146878966002,0.0,0.0,0.0,0.0
1563911146928928346,0.0,0.0,0.0,0.0
1563911146978957884,0.0,0.0,0.0,0.0
1563911147028964928,0.0,0.0,0.0,0.0
1563911147078957184,0.0,0.0,0.0,0.0
1563911147128938770,0.0,0.0,0.0,0.0
1563911147178961425,0.0,0.0,0.0,0.0
1563911147228947785,0.0,0.0,0.0,0.0
1563911147278960388,0.0,0.0,0.0,0.0
1563911147328947432,0.0,0.0,0.0,0.0
1563911147378885446,0.0,0.0,0.0,0.0
1563911147428946006,0.0,0.0,0.0,0.0
1563911147478945759,0.0,0.0,0.0,0.0
1563911147528956627,0.0,0.0,0.0,0.0
1563911147578969249,0.0,0.0,0.0,0.0
1563911147628932879,0.0,0.0,0.0,0.0
1563911147678945729,0.0,0.0,0.0,0.0
1563911147728933199,0.0,0.0,0.0,0.0
1563911147778937467,0.0,0.0,0.0,0.0
1563911147828933548,0.0,0.0,0.0,0.0
1563911147878956368,0.0,0.0,0.0,0.0
1563911147928914203,0.0,0.0,0.0,0.0
1563911147978905164,0.0,0.0,0.0,0.0
1563911148028935323,0.0,0.0,0.0,0.0
1563911148078959748,0.0,0.0,0.0,0.0
1563911148128914695,0.0,0.0,0.0,0.0
1563911148178919938,0.0,0.0,0.0,0.0
1563911148228925653,0.0,0.0,0.0,0.0
1563911148278988437,0.0,0.0,0.0,0.0
1563911148328965670,0.0,0.0,0.0,0.0
1563911148378941994,0.0,0.0,0.0,0.0
1563911148428918885,0.0,0.0,0.0,0.0
1563911148478932262,0.0,0.0,0.0,0.0
1563911148528945366,0.0,0.0,0.0,0.0
1563911148578989456,0.0,0.0,0.0,0.0
1563911148628917843,0.0,0.0,0.0,0.0
1563911148678963658,0.0,0.0,0.0,0.0
1563911148728978144,0.0,0.0,0.0,0.0
1563911148779005264,0.0,0.0,0.0,0.0
1563911148828951937,0.0,0.0,0.0,0.0
1563911148878959002,0.0,0.0,0.0,0.0
1563911148928910949,0.0,0.0,0.0,0.0
1563911148978947211,0.0,0.0,0.0,0.0
1563911149028934938,0.0,0.0,0.0,0.0
1563911149078932140,0.0,0.0,0.0,0.0
1563911149128932722,0.0,0.0,0.0,0.0
1563911149178981610,0.0,0.0,0.0,0.0
1563911149228915881,0.0,0.0,0.0,0.0
1563911149278960619,0.0,0.0,0.0,0.0
1563911149328944137,0.0,0.0,0.0,0.0
1563911149378928365,0.0,0.0,0.0,0.0
1563911149428965035,0.0,0.0,0.0,0.0
1563911149478960350,0.0,0.0,0.0,0.0
1563911149528963217,0.0,0.0,0.0,0.0
1563911149578949097,0.0,0.0,0.0,0.0
1563911149628969844,0.0,0.0,0.0,0.0
1563911149678952790,0.0,0.0,0.0,0.0
1563911149728956132,0.0,0.0,0.0,0.0
1563911149778927257,0.0,0.0,0.0,0.0
1563911149828935465,0.0,0.0,0.0,0.0
1563911149878955600,0.0,0.0,0.0,0.0
1563911149928954460,0.0,0.0,0.0,0.0
1563911149978952192,0.0,0.0,0.0,0.0
1563911150028949134,0.0,0.0,0.0,0.0
1563911150078940452,0.0,0.0,0.0,0.0
1563911150128952856,0.0,0.0,0.0,0.0
1563911150178956406,0.0,0.0,0.0,0.0
1563911150228954973,0.0,0.0,0.0,0.0
1563911150278982757,0.0,0.0,0.0,0.0
1563911150328893706,0.0,0.0,0.0,0.0
1563911150378891564,0.0,0.0,0.0,0.0
1563911150428923053,0.0,0.0,0.0,0.0
1563911150478922220,0.0,0.0,0.0,0.0
1563911150528964361,0.0,0.0,0.0,0.0
1563911150578934122,0.0,0.0,0.0,0.0
1563911150628947322,0.0,0.0,0.0,0.0
1563911150678951438,0.0,0.0,0.0,0.0
1563911150728904309,0.0,0.0,0.0,0.0
1563911150778919596,0.0,0.0,0.0,0.0
1563911150828916446,0.0,0.0,0.0,0.0
1563911150878965496,0.0,0.0,0.0,0.0
1563911150928945740,0.0,0.0,0.0,0.0
1563911150978946524,0.0,0.0,0.0,0.0
1563911151028933000,0.0,0.0,0.0,0.0
1563911151078947652,0.0,0.0,0.0,0.0
1563911151128946445,0.0,0.0,0.0,0.0
1563911151178943535,0.0,0.0,0.0,0.0
1563911151228954450,0.0,0.0,0.0,0.0
1563911151278950909,0.0,0.0,0.0,0.0
1563911151328924273,0.0,0.0,0.0,0.0
1563911151378883878,0.0,0.0,0.0,0.0
1563911151428927564,0.0,0.0,0.0,0.0
1563911151478917034,0.0,0.0,0.0,0.0
1563911151528930123,0.0,0.0,0.0,0.0
1563911151579002361,0.0,0.0,0.0,0.0
1563911151628977214,0.0,0.0,0.0,0.0
1563911151678942840,0.0,0.0,0.0,0.0
1563911151728959651,0.0,0.0,0.0,0.0
1563911151778937770,0.0,0.0,0.0,0.0
1563911151828950199,0.0,0.0,0.0,0.0
1563911151878947382,0.0,0.0,0.0,0.0
1563911151928942347,0.0,0.0,0.0,0.0
1563911151978923027,0.0,0.0,0.0,0.0
1563911152028927338,0.0,0.0,0.0,0.0
1563911152078978757,0.0,0.0,0.0,0.0
1563911152128950962,0.0,0.0,0.0,0.0
1563911152178964291,0.0,0.0,0.0,0.0
1563911152228975409,0.0,0.0,0.0,0.0
1563911152278958878,0.0,0.0,0.0,0.0
1563911152328938993,0.0,0.0,0.0,0.0
1563911152378910396,0.0,0.0,0.0,0.0
1563911152428951905,0.0,0.0,0.0,0.0
1563911152478929632,0.0,0.0,0.0,0.0
1563911152528936909,0.0,0.0,0.0,0.0
1563911152578942540,0.0,0.0,0.0,0.0
1563911152628941251,0.0,0.0,0.0,0.0
1563911152678933022,0.0,0.0,0.0,0.0
1563911152728945037,0.0,0.0,0.0,0.0
1563911152778951735,0.0,0.0,0.0,0.0
1563911152828914412,0.0,0.0,0.0,0.0
1563911152878963616,0.0,0.0,0.0,0.0
1563911152928915931,0.0,0.0,0.0,0.0
1563911152978926890,0.0,0.0,0.0,0.0
1563911153028924047,0.0,0.0,0.0,0.0
1563911153078948650,0.0,0.0,0.0,0.0
1563911153128948357,0.0,0.0,0.0,0.0
1563911153178963751,0.0,0.0,0.0,0.0
1563911153228938853,0.0,0.0,0.0,0.0
1563911153278951123,0.0,0.0,0.0,0.0
1563911153328944938,0.0,0.0,0.0,0.0
1563911153378913355,0.0,0.0,0.0,0.0
1563911153428955027,0.0,0.0,0.0,0.0
1563911153478954602,0.0,0.0,0.0,0.0
1563911153528959021,0.0,0.0,0.0,0.0
1563911153578889935,0.0,0.0,0.0,0.0
1563911153628943114,0.0,0.0,0.0,0.0
1563911153678917297,0.0,0.0,0.0,0.0
1563911153728941614,0.0,0.0,0.0,0.0
1563911153778940083,0.0,0.0,0.0,0.0
1563911153828957651,0.0,0.0,0.0,0.0
1563911153878970237,0.0,0.0,0.0,0.0
1563911153928951161,0.0,0.0,0.0,0.0
1563911153978963082,0.0,0.0,0.0,0.0
1563911154028956947,0.0,0.0,0.0,0.0
1563911154078938674,0.0,0.0,0.0,0.0
1563911154128939267,0.0,0.0,0.0,0.0
1563911154178974088,0.0,0.0,0.0,0.0
1563911154228948668,0.0,0.0,0.0,0.0
1563911154278955193,0.0,0.0,0.0,0.0
1563911154328921045,0.0,0.0,0.0,0.0
1563911154378938869,0.0,0.0,0.0,0.0
1563911154428933515,0.0,0.0,0.0,0.0
1563911154478946984,0.0,0.0,0.0,0.0
1563911154528960081,0.0,0.0,0.0,0.0
1563911154578951935,0.0,0.0,0.0,0.0
1563911154628957123,0.0,0.0,0.0,0.0
1563911154678937650,0.0,0.0,0.0,0.0
1563911154728953100,0.0,0.0,0.0,0.0
1563911154778956080,0.0,0.0,0.0,0.0
1563911154828923566,0.0,0.0,0.0,0.0
1563911154878947132,0.0,0.0,0.0,0.0
1563911154928951195,0.0,0.0,0.0,0.0
1563911154978974490,0.0,0.0,0.0,0.0
1563911155028954057,0.0,0.0,0.0,0.0
1563911155078960445,0.0,0.0,0.0,0.0
1563911155128930926,0.0,0.0,0.0,0.0
1563911155178942490,0.0,0.0,0.0,0.0
1563911155228909796,0.0,0.0,0.0,0.0
1563911155278960418,0.0,0.0,0.0,0.0
1563911155328968085,0.0,0.0,0.0,0.0
1563911155379012137,0.0,0.0,0.0,0.0
1563911155428931398,0.0,0.0,0.0,0.0
1563911155478924447,0.0,0.0,0.0,0.0
1563911155528958588,0.0,0.0,0.0,0.0
1563911155578970033,0.0,0.0,0.0,0.0
1563911155628980152,0.0,0.0,0.0,0.0
1563911155678956248,0.0,0.0,0.0,0.0
1563911155728960912,0.0,0.0,0.0,0.0
1563911155778972476,0.0,0.0,0.0,0.0
1563911155828966705,0.0,0.0,0.0,0.0
1563911155878914773,0.0,0.0,0.0,0.0
1563911155928954530,0.0,0.0,0.0,0.0
1563911155978982559,0.0,0.0,0.0,0.0
1563911156028937211,0.0,0.0,0.0,0.0
1563911156078943500,0.0,0.0,0.0,0.0
1563911156128936597,0.0,0.0,0.0,0.0
1563911156178965822,0.0,0.0,0.0,0.0
1563911156228928517,0.0,0.0,0.0,0.0
1563911156278954846,0.0,0.0,0.0,0.0
1563911156328953995,0.0,0.0,0.0,0.0
1563911156378911209,0.0,0.0,0.0,0.0
1563911156428935607,0.0,0.0,0.0,0.0
1563911156478965071,0.0,0.0,0.0,0.0
1563911156528960250,0.0,0.0,0.0,0.0
1563911156578958641,0.0,0.0,0.0,0.0
1563911156628927259,0.0,0.0,0.0,0.0
1563911156678970564,0.0,0.0,0.0,0.0
1563911156728953302,0.0,0.0,0.0,0.0
1563911156778958507,0.0,0.0,0.0,0.0
1563911156828940172,0.0,0.0,0.0,0.0
1563911156878916175,0.0,0.0,0.0,0.0
1563911156928932729,0.0,0.0,0.0,0.0
1563911156978937902,0.0,0.0,0.0,0.0
1563911157028928651,0.0,0.0,0.0,0.0
1563911157078944725,0.0,0.0,0.0,0.0
1563911157128931100,0.0,0.0,0.0,0.0
1563911157178930314,0.0,0.0,0.0,0.0
1563911157228936077,0.0,0.0,0.0,0.0
1563911157278960041,0.0,0.0,0.0,0.0
1563911157328936262,0.0,0.0,0.0,0.0
1563911157378971820,0.0,0.0,0.0,0.0
1563911157428937862,0.0,0.0,0.0,0.0
1563911157478920890,0.0,0.0,0.0,0.0
1563911157528972692,0.0,0.0,0.0,0.0
1563911157578934616,0.0,0.0,0.0,0.0
1563911157628982644,0.0,0.0,0.0,0.0
1563911157678939920,0.0,0.0,0.0,0.0
1563911157728981996,0.0,0.0,0.0,0.0
1563911157778962714,0.0,0.0,0.0,0.0
1563911157828935241,0.0,0.0,0.0,0.0
1563911157878932009,0.0,0.0,0.0,0.0
1563911157928950127,0.0,0.0,0.0,0.0
1563911157979016463,0.0,0.0,0.0,0.0
1563911158028946067,0.0,0.0,0.0,0.0
1563911158078965096,0.0,0.0,0.0,0.0
1563911158128950653,0.0,0.0,0.0,0.0
1563911158178952835,0.0,0.0,0.0,0.0
1563911158228960122,0.0,0.0,0.0,0.0
1563911158278945264,0.0,0.0,0.0,0.0
1563911158328940745,0.0,0.0,0.0,0.0
1563911158378953383,0.0,0.0,0.0,0.0
1563911158428913699,0.0,0.0,0.0,0.0
1563911158478951181,0.0,0.0,0.0,0.0
1563911158528955968,0.0,0.0,0.0,0.0
1563911158578912278,0.0,0.0,0.0,0.0
1563911158628982266,0.0,0.0,0.0,0.0
1563911158678944970,0.0,0.0,0.0,0.0
1563911158728924240,0.0,0.0,0.0,0.0
1563911158778928539,0.0,0.0,0.0,0.0
1563911158828920081,0.0,0.0,0.0,0.0
1563911158878959821,0.0,0.0,0.0,0.0
1563911158928952669,0.0,0.0,0.0,0.0
1563911158978961672,0.0,0.0,0.0,0.0
1563911159028927247,0.0,0.0,0.0,0.0
1563911159078968622,0.0,0.0,0.0,0.0
1563911159128950831,0.0,0.0,0.0,0.0
1563911159178947396,0.0,0.0,0.0,0.0
1563911159228946203,0.0,0.0,0.0,0.0
1563911159278918050,0.0,0.0,0.0,0.0
1563911159328949427,0.0,0.0,0.0,0.0
1563911159378868337,0.0,0.0,0.0,0.0
1563911159428938000,0.0,0.0,0.0,0.0
1563911159478965865,0.0,0.0,0.0,0.0
1563911159528950821,0.0,0.0,0.0,0.0
1563911159578909374,0.0,0.0,0.0,0.0
1563911159628971149,0.0,0.0,0.0,0.0
1563911159678889442,0.0,0.0,0.0,0.0
1563911159728949402,0.0,0.0,0.0,0.0
1563911159778971044,0.0,0.0,0.0,0.0
1563911159828951380,0.0,0.0,0.0,0.0
1563911159878930100,0.0,0.0,0.0,0.0
1563911159928974417,0.0,0.0,0.0,0.0
1563911159978968929,0.0,0.0,0.0,0.0
1563911160028914653,0.0,0.0,0.0,0.0
1563911160078989308,0.0,0.0,0.0,0.0
1563911160128949610,0.0,0.0,0.0,0.0
1563911160178939162,0.0,0.0,0.0,0.0
1563911160228961830,0.0,0.0,0.0,0.0
1563911160278922919,0.0,0.0,0.0,0.0
1563911160328958141,0.0,0.0,0.0,0.0
1563911160378953477,0.0,0.0,0.0,0.0
1563911160428957155,0.0,0.0,0.0,0.0
1563911160478939732,0.0,0.0,0.0,0.0
1563911160528955702,0.0,0.0,0.0,0.0
1563911160578943764,0.0,0.0,0.0,0.0
1563911160628909108,0.0,0.0,0.0,0.0
1563911160678978788,0.0,0.0,0.0,0.0
1563911160728964012,0.0,0.0,0.0,0.0
1563911160778919127,0.0,0.0,0.0,0.0
1563911160828931275,0.0,0.0,0.0,0.0
1563911160878966743,0.0,0.0,0.0,0.0
1563911160928941598,0.0,0.0,0.0,0.0
1563911160978927360,0.0,0.0,0.0,0.0
1563911161028962580,0.0,0.0,0.0,0.0
1563911161078921552,0.0,0.0,0.0,0.0
1563911161128930588,0.0,0.0,0.0,0.0
1563911161178937342,0.0,0.0,0.0,0.0
1563911161228942008,0.0,0.0,0.0,0.0
1563911161278913455,0.0,0.0,0.0,0.0
1563911161328955706,0.0,0.0,0.0,0.0
1563911161378893127,0.0,0.0,0.0,0.0
1563911161428947984,0.0,0.0,0.0,0.0
1563911161478933852,0.0,0.0,0.0,0.0
1563911161528973655,0.0,0.0,0.0,0.0
1563911161578954599,0.0,0.0,0.0,0.0
1563911161628926535,0.0,0.0,0.0,0.0
1563911161678933518,0.0,0.0,0.0,0.0
1563911161729069277,0.0,0.0,0.0,0.0
1563911161778928615,0.0,0.0,0.0,0.0
1563911161828994263,0.0,0.0,0.0,0.0
1563911161878940321,0.0,0.0,0.0,0.0
1563911161928998713,0.0,0.0,0.0,0.0
1563911161978941150,0.0,0.0,0.0,0.0
1563911162028956636,0.0,0.0,0.0,0.0
1563911162078961788,0.0,0.0,0.0,0.0
1563911162128962182,0.0,0.0,0.0,0.0
1563911162178980247,0.0,0.0,0.0,0.0
1563911162228919958,0.0,0.0,0.0,0.0
1563911162278943323,0.0,0.0,0.0,0.0
1563911162328976947,0.0,0.0,0.0,0.0
1563911162378910901,0.0,0.0,0.0,0.0
1563911162428920860,0.0,0.0,0.0,0.0
1563911162478933470,0.0,0.0,0.0,0.0
1563911162528949024,0.0,0.0,0.0,0.0
1563911162578949079,0.0,0.0,0.0,0.0
1563911162628980989,0.0,0.0,0.0,0.0
1563911162678939070,0.0,0.0,0.0,0.0
1563911162728929824,0.0,0.0,0.0,0.0
1563911162778967480,0.0,0.0,0.0,0.0
1563911162828958575,0.0,0.0,0.0,0.0
1563911162878938587,0.0,0.0,0.0,0.0
1563911162928910528,0.0,0.0,0.0,0.0
1563911162978943750,0.0,0.0,0.0,0.0
1563911163028953940,0.0,0.0,0.0,0.0
1563911163078959258,0.0,0.0,0.0,0.0
1563911163128961384,0.0,0.0,0.0,0.0
1563911163178947142,0.0,0.0,0.0,0.0
1563911163228965640,0.0,0.0,0.0,0.0
1563911163278947701,0.0,0.0,0.0,0.0
1563911163328954681,0.0,0.0,0.0,0.0
1563911163378888942,0.0,0.0,0.0,0.0
1563911163428934872,0.0,0.0,0.0,0.0
1563911163478947302,0.0,0.0,0.0,0.0
1563911163528975419,0.0,0.0,0.0,0.0
1563911163578934561,0.0,0.0,0.0,0.0
1563911163628939030,0.0,0.0,0.0,0.0
1563911163678920933,0.0,0.0,0.0,0.0
1563911163728932013,0.0,0.0,0.0,0.0
1563911163778968660,0.0,0.0,0.0,0.0
1563911163828913417,0.0,0.0,0.0,0.0
1563911163878935375,0.0,0.0,0.0,0.0
1563911163928948634,0.0,0.0,0.0,0.0
1563911163978965989,0.0,0.0,0.0,0.0
1563911164028922818,0.0,0.0,0.0,0.0
1563911164078931500,0.0,0.0,0.0,0.0
1563911164128963379,0.0,0.0,0.0,0.0
1563911164178941489,0.0,0.0,0.0,0.0
1563911164228923099,0.0,0.0,0.0,0.0
1563911164278996353,0.0,0.0,0.0,0.0
1563911164328919541,0.0,0.0,0.0,0.0
1563911164378897588,0.0,0.0,0.0,0.0
1563911164428955518,0.0,0.0,0.0,0.0
1563911164478939738,0.0,0.0,0.0,0.0
1563911164528952174,0.0,0.0,0.0,0.0
1563911164578971122,0.0,0.0,0.0,0.0
1563911164628932611,0.0,0.0,0.0,0.0
1563911164678969655,0.0,0.0,0.0,0.0
1563911164728953164,0.0,0.0,0.0,0.0
1563911164778928765,0.0,0.0,0.0,0.0
1563911164828926423,0.0,0.0,0.0,0.0
1563911164878948359,0.0,0.0,0.0,0.0
1563911164928950101,0.0,0.0,0.0,0.0
1563911164978922121,0.0,0.0,0.0,0.0
1563911165028934410,0.0,0.0,0.0,0.0
1563911165078974544,0.0,0.0,0.0,0.0
1563911165128935301,0.0,0.0,0.0,0.0
1563911165178969601,0.0,0.0,0.0,0.0
1563911165228923767,0.0,0.0,0.0,0.0
1563911165278903886,0.0,0.0,0.0,0.0
1563911165328966188,0.0,0.0,0.0,0.0
1563911165378919948,0.0,0.0,0.0,0.0
1563911165428913965,0.0,0.0,0.0,0.0
1563911165478948133,0.0,0.0,0.0,0.0
1563911165528923565,0.0,0.0,0.0,0.0
1563911165578926247,0.0,0.0,0.0,0.0
1563911165628999360,0.0,0.0,0.0,0.0
1563911165679029882,0.0,0.0,0.0,0.0
1563911165728885345,0.0,0.0,0.0,0.0
1563911165778931823,0.0,0.0,0.0,0.0
1563911165828968819,0.0,0.0,0.0,0.0
1563911165878913805,0.0,0.0,0.0,0.0
1563911165928915639,0.0,0.0,0.0,0.0
1563911165978956778,0.0,0.0,0.0,0.0
1563911166028941744,0.0,0.0,0.0,0.0
1563911166078945698,0.0,0.0,0.0,0.0
1563911166128912238,0.0,0.0,0.0,0.0
1563911166178936394,0.0,0.0,0.0,0.0
1563911166228963482,0.0,0.0,0.0,0.0
1563911166278927941,0.0,0.0,0.0,0.0
1563911166328963280,0.0,0.0,0.0,0.0
1563911166378908411,0.0,0.0,0.0,0.0
1563911166428954431,0.0,0.0,0.0,0.0
1563911166479020200,0.0,0.0,0.0,0.0
1563911166528964844,0.0,0.0,0.0,0.0
1563911166578923382,0.0,0.0,0.0,0.0
1563911166628951100,0.0,0.0,0.0,0.0
1563911166678957993,0.0,0.0,0.0,0.0
1563911166728937141,0.0,0.0,0.0,0.0
1563911166778971563,0.0,0.0,0.0,0.0
1563911166829000922,0.0,0.0,0.0,0.0
1563911166878945301,0.0,0.0,0.0,0.0
1563911166928952914,0.0,0.0,0.0,0.0
1563911166978959819,0.0,0.0,0.0,0.0
1563911167028919872,0.0,0.0,0.0,0.0
1563911167078947083,0.0,0.0,0.0,0.0
1563911167128939724,0.0,0.0,0.0,0.0
1563911167178924597,0.0,0.0,0.0,0.0
1563911167228912695,0.0,0.0,0.0,0.0
1563911167278934883,0.0,0.0,0.0,0.0
1563911167328898979,0.0,0.0,0.0,0.0
1563911167378917060,0.0,0.0,0.0,0.0
1563911167428950082,0.0,0.0,0.0,0.0
1563911167478939153,0.0,0.0,0.0,0.0
1563911167528955126,0.0,0.0,0.0,0.0
1563911167578931913,0.0,0.0,0.0,0.0
1563911167628911375,0.0,0.0,0.0,0.0
1563911167678919002,0.0,0.0,0.0,0.0
1563911167728909520,0.0,0.0,0.0,0.0
1563911167778949739,0.0,0.0,0.0,0.0
1563911167828917506,0.0,0.0,0.0,0.0
1563911167878933689,0.0,0.0,0.0,0.0
1563911167928975672,0.0,0.0,0.0,0.0
1563911167978961662,0.0,0.0,0.0,0.0
1563911168028926056,0.0,0.0,0.0,0.0
1563911168078921817,0.0,0.0,0.0,0.0
1563911168128953236,0.0,0.0,0.0,0.0
1563911168178991911,0.0,0.0,0.0,0.0
1563911168228879303,0.0,0.0,0.0,0.0
1563911168278886818,0.0,0.0,0.0,0.0
1563911168328893332,0.0,0.0,0.0,0.0
1563911168378856762,0.0,0.0,0.0,0.0
1563911168428934703,0.0,0.0,0.0,0.0
1563911168478951450,0.0,0.0,0.0,0.0
1563911168528959049,0.0,0.0,0.0,0.0
1563911168578958831,0.0,0.0,0.0,0.0
1563911168628971259,0.0,0.0,0.0,0.0
1563911168678949845,0.0,0.0,0.0,0.0
1563911168728952301,0.0,0.0,0.0,0.0
1563911168778922547,0.0,0.0,0.0,0.0
1563911168828927943,0.0,0.0,0.0,0.0
1563911168878922924,0.0,0.0,0.0,0.0
1563911168928941700,0.0,0.0,0.0,0.0
1563911168978926325,0.0,0.0,0.0,0.0
1563911169028925986,0.0,0.0,0.0,0.0
1563911169078957769,0.0,0.0,0.0,0.0
1563911169128949931,0.0,0.0,0.0,0.0
1563911169178933684,0.0,0.0,0.0,0.0
1563911169228951356,0.0,0.0,0.0,0.0
1563911169278931986,0.0,0.0,0.0,0.0
1563911169328966111,0.0,0.0,0.0,0.0
1563911169378896137,0.0,0.0,0.0,0.0
1563911169428965411,0.0,0.0,0.0,0.0
1563911169478932527,0.0,0.0,0.0,0.0
1563911169528977644,0.0,0.0,0.0,0.0
1563911169578982515,0.0,0.0,0.0,0.0
1563911169628960982,0.0,0.0,0.0,0.0
1563911169678970503,0.0,0.0,0.0,0.0
1563911169728960285,0.0,0.0,0.0,0.0
1563911169778939545,0.0,0.0,0.0,0.0
1563911169828945099,0.0,0.0,0.0,0.0
1563911169878946885,0.0,0.0,0.0,0.0
1563911169928932161,0.0,0.0,0.0,0.0
1563911169978952886,0.0,0.0,0.0,0.0
1563911170028954515,0.0,0.0,0.0,0.0
1563911170078959820,0.0,0.0,0.0,0.0
1563911170128982498,0.0,0.0,0.0,0.0
1563911170178946373,0.0,0.0,0.0,0.0
1563911170228917413,0.0,0.0,0.0,0.0
1563911170278928318,0.0,0.0,0.0,0.0
1563911170328940043,0.0,0.0,0.0,0.0
1563911170378912255,0.0,0.0,0.0,0.0
1563911170428919424,0.0,0.0,0.0,0.0
1563911170478954337,0.0,0.0,0.0,0.0
1563911170529000979,0.0,0.0,0.0,0.0
1563911170578951302,0.0,0.0,0.0,0.0
1563911170628945791,0.0,0.0,0.0,0.0
1563911170678927032,0.0,0.0,0.0,0.0
1563911170728916806,0.0,0.0,0.0,0.0
1563911170778949755,0.0,0.0,0.0,0.0
1563911170828951061,0.0,0.0,0.0,0.0
1563911170878977107,0.0,0.0,0.0,0.0
1563911170929023042,0.0,0.0,0.0,0.0
1563911170978898170,0.0,0.0,0.0,0.0
1563911171028939170,0.0,0.0,0.0,0.0
1563911171078969923,0.0,0.0,0.0,0.0
1563911171128961831,0.0,0.0,0.0,0.0
1563911171179414817,0.0,0.0,0.0,0.0
1563911171228970226,0.0,0.0,0.0,0.0
1563911171278937435,0.0,0.0,0.0,0.0
1563911171328970129,0.0,0.0,0.0,0.0
1563911171378885081,0.0,0.0,0.0,0.0
1563911171428898463,0.0,0.0,0.0,0.0
1563911171478948782,0.0,0.0,0.0,0.0
1563911171528940921,0.0,0.0,0.0,0.0
1563911171578956073,0.0,0.0,0.0,0.0
1563911171628932795,0.0,0.0,0.0,0.0
1563911171678951706,0.0,0.0,0.0,0.0
1563911171728950739,0.0,0.0,0.0,0.0
1563911171778945304,0.0,0.0,0.0,0.0
1563911171828981740,0.0,0.0,0.0,0.0
1563911171878925650,0.0,0.0,0.0,0.0
1563911171928942464,0.0,0.0,0.0,0.0
1563911171978966303,0.0,0.0,0.0,0.0
1563911172028939636,0.0,0.0,0.0,0.0
1563911172078966458,0.0,0.0,0.0,0.0
1563911172128925370,0.0,0.0,0.0,0.0
1563911172178943419,0.0,0.0,0.0,0.0
1563911172228908929,0.0,0.0,0.0,0.0
1563911172278937212,0.0,0.0,0.0,0.0
1563911172328912208,0.0,0.0,0.0,0.0
1563911172378886378,0.0,0.0,0.0,0.0
1563911172428934504,0.0,0.0,0.0,0.0
1563911172478902179,0.0,0.0,0.0,0.0
1563911172528964345,0.0,0.0,0.0,0.0
1563911172578965711,0.0,0.0,0.0,0.0
1563911172628937804,0.0,0.0,0.0,0.0
1563911172678925978,0.0,0.0,0.0,0.0
1563911172728953908,0.0,0.0,0.0,0.0
1563911172778946309,0.0,0.0,0.0,0.0
1563911172828932321,0.0,0.0,0.0,0.0
1563911172878980274,0.0,0.0,0.0,0.0
1563911172928972402,0.0,0.0,0.0,0.0
1563911172978961893,0.0,0.0,0.0,0.0
1563911173028939396,0.0,0.0,0.0,0.0
1563911173078960316,0.0,0.0,0.0,0.0
1563911173128941907,0.0,0.0,0.0,0.0
1563911173178944330,0.0,0.0,0.0,0.0
1563911173228932244,0.0,0.0,0.0,0.0
1563911173278970669,0.0,0.0,0.0,0.0
1563911173328937758,0.0,0.0,0.0,0.0
1563911173378923333,0.0,0.0,0.0,0.0
1563911173428913478,0.0,0.0,0.0,0.0
1563911173478935593,0.0,0.0,0.0,0.0
1563911173528983387,0.0,0.0,0.0,0.0
1563911173578964442,0.0,0.0,0.0,0.0
1563911173628968028,0.0,0.0,0.0,0.0
1563911173678911621,0.0,0.0,0.0,0.0
1563911173728920584,0.0,0.0,0.0,0.0
1563911173778915782,0.0,0.0,0.0,0.0
1563911173828971485,0.0,0.0,0.0,0.0
1563911173878990845,0.0,0.0,0.0,0.0
1563911173928979096,0.0,0.0,0.0,0.0
1563911173978920828,0.0,0.0,0.0,0.0
1563911174028931728,0.0,0.0,0.0,0.0
1563911174078930325,0.0,0.0,0.0,0.0
1563911174129000836,0.0,0.0,0.0,0.0
1563911174178960147,0.0,0.0,0.0,0.0
1563911174228934288,0.0,0.0,0.0,0.0
1563911174278952757,0.0,0.0,0.0,0.0
1563911174328944696,0.0,0.0,0.0,0.0
1563911174378882384,0.0,0.0,0.0,0.0
1563911174428925499,0.0,0.0,0.0,0.0
1563911174478941785,0.0,0.0,0.0,0.0
1563911174528875404,0.0,0.0,0.0,0.0
1563911174578925631,0.0,0.0,0.0,0.0
1563911174628950845,0.0,0.0,0.0,0.0
1563911174678935651,0.0,0.0,0.0,0.0
1563911174728903812,0.0,0.0,0.0,0.0
1563911174778938933,0.0,0.0,0.0,0.0
