timestamp,linear,x,y,z,angular,x,y,z
1563911137128941065,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911137178923666,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911137228918838,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911137278957318,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911137328926989,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911137378899007,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911137428926291,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911137478944291,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911137528919904,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911137578905905,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911137628914297,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911137678929750,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911137728923424,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911137778954623,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911137828927718,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911137878907721,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911137928909001,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911137978945363,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911138028911478,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911138078906858,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911138128929184,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911138178930257,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911138228901298,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911138278953152,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911138328932549,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911138378896888,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911138428909885,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911138478942392,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911138528948113,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911138578943372,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911138628901920,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911138678918335,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911138728920199,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911138778937410,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911138828933483,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911138878955243,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911138928947233,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911138978934435,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911139028909148,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911139078915044,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911139128918234,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911139178936868,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911139228935842,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911139278926172,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911139328910187,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911139378872098,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911139428894126,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911139478921457,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911139528917272,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911139578925027,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911139628917686,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911139678955108,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911139728937436,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911139778901837,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911139828903765,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911139878921587,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911139928936465,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911139978931595,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911140028939319,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911140078915297,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911140128952696,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911140178884249,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911140228942579,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911140278957420,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911140328935286,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911140378881643,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911140428929128,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911140478933251,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911140528943165,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911140578928499,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911140628929076,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911140678942171,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911140728926832,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911140778919304,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911140828887302,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911140878926836,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911140928918743,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911140978936801,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911141028946405,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911141078904556,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911141128935366,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911141178939699,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911141228913227,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911141278907473,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911141328911363,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911141378891410,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911141428927412,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911141478906239,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911141528880334,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911141578939421,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911141628911945,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911141678933979,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911141728906818,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911141778923399,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911141828929214,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911141878917138,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911141928928158,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911141978945474,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911142028912297,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911142078961225,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911142128923107,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911142178856342,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911142228941497,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911142278933040,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911142328955419,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911142378862652,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911142428894911,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911142478921134,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911142528932376,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911142578943486,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911142628870383,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911142678945553,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911142728930536,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911142778937965,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911142828944210,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911142878935480,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911142928910371,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911142978930342,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911143028930342,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911143078933052,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911143128923985,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911143178918309,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911143228928005,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911143278922574,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911143328917259,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911143378859372,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911143428929809,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911143478926341,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911143528934525,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911143578947034,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911143628908327,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911143678901004,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911143728907033,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911143778909903,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911143828943885,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911143878888895,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911143928934192,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911143978889869,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911144028931859,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911144078917817,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911144128926481,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911144178930908,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911144228896874,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911144278920989,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911144328890786,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911144378875940,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911144428916980,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911144478905532,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911144528931535,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911144578931487,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911144628889391,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911144678914893,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911144728929213,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911144778887978,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911144828915802,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911144878895922,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911144928908731,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911144978932486,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911145028930988,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911145078893491,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911145128904387,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911145178930110,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911145228902138,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911145278886938,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911145328918640,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911145378879577,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911145428915768,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911145478928134,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911145528929300,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911145578920113,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911145628916649,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911145678882882,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911145728916522,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911145778886376,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911145828905888,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911145878928382,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911145928928386,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911145978938541,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911146028940964,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911146078942118,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911146128882127,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911146178938352,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911146228915162,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911146278919906,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911146328921468,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911146378888448,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911146428897165,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911146478950326,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911146528917566,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911146578956102,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911146628916789,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911146678901626,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911146728921173,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911146778926265,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911146828931228,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911146878938220,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911146928909515,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911146978906374,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911147028946551,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911147078933033,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911147128921309,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911147178941361,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911147228934500,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911147278937699,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911147328929395,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911147378874545,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911147428906538,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911147478926588,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911147528936606,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911147578944708,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911147628912495,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911147678927470,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911147728915851,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911147778902069,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911147828913107,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911147878936024,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911147928877932,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911147978887764,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911148028905901,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911148078902282,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911148128898056,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911148178901673,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911148228908660,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911148278942454,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911148328921254,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911148378925697,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911148428898937,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911148478901010,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911148528925258,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911148578941948,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911148628885868,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911148678945098,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911148728941424,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911148778951174,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911148828929304,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911148878921322,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911148928889946,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911148978929873,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911149028917741,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911149078889131,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911149128916808,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911149178928953,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911149228900434,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911149278938884,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911149328924535,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911149378901211,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911149428939960,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911149478924910,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911149528925809,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911149578926067,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911149628947638,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911149678932638,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911149728936528,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911149778907092,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911149828915125,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911149878935995,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911149928933842,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911149978930815,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911150028929980,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911150078917627,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911150128927858,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911150178937999,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911150228934612,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911150278950709,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911150328878874,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911150378875950,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911150428906258,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911150478904268,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911150528944243,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911150578914517,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911150628923637,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911150678928518,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911150728887890,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911150778900597,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911150828893276,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911150878918345,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911150928922813,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911150978905424,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911151028913063,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911151078931297,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911151128928142,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911151178914469,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911151228934878,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911151278931415,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911151328909517,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911151378873177,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911151428903020,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911151478901624,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911151528912896,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911151578965326,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911151628953101,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911151678922982,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911151728940793,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911151778913226,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911151828930858,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911151878928508,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911151928924838,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911151978901953,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911152028908508,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911152078958257,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911152128926684,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911152178945040,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911152228956565,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911152278939663,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911152328920903,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911152378885924,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911152428926434,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911152478894917,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911152528919446,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911152578922356,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911152628921424,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911152678909475,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911152728914652,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911152778898347,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911152828899140,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911152878948022,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911152928901671,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911152978910594,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911153028905800,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911153078915254,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911153128921976,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911153178942682,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911153228913618,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911153278906590,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911153328922946,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911153378894064,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911153428933623,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911153478936112,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911153528937397,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911153578878617,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911153628924273,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911153678896539,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911153728923892,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911153778922897,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911153828936983,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911153878924391,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911153928935214,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911153978945416,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911154028938340,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911154078919776,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911154128917717,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911154178950561,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911154228930129,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911154278936549,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911154328900938,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911154378908304,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911154428917403,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911154478928623,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911154528912964,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911154578916381,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911154628934486,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911154678916485,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911154728929493,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911154778937456,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911154828904659,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911154878924553,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911154928934103,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911154978953175,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911155028933531,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911155078941548,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911155128885429,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911155178922372,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911155228891392,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911155278941587,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911155328950859,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911155378972497,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911155428914065,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911155478908471,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911155528938191,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911155578920248,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911155628944079,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911155678935523,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911155728936348,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911155778937606,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911155828943089,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911155878901001,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911155928908920,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911155978945124,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911156028919294,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911156078925209,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911156128916953,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911156178946596,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911156228901098,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911156278936703,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911156328909969,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911156378899369,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911156428915422,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911156478943729,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911156528942497,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911156578939453,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911156628907605,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911156678951987,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911156728930663,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911156778940170,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911156828919964,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911156878903809,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911156928894358,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911156978892936,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911157028911902,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911157078923503,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911157128899557,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911157178906660,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911157228914131,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911157278936401,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911157328919693,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911157378950834,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911157428917797,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911157478903842,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911157528928566,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911157578916472,,0.0,0.0,0.0,,0.0,0.0,0.0
1563911157628928140,,0.0,0.0,0.0,,0.0,0.0,0.0
